customer_id,email_timestamp,email_type
4751,2023-01-22,reactivation
4753,2023-02-01,reactivation
4753,2023-02-05,newsletter
4755,2023-02-10,reactivation
4755,2023-02-04,promo
4755,2023-02-16,update
4760,2023-01-30,reactivation
4760,2023-01-23,newsletter
4763,2023-01-17,reactivation
4763,2023-01-09,update
4763,2023-01-12,promo
4763,2023-01-12,newsletter
4774,2023-01-08,reactivation
4776,2023-01-23,reactivation
4776,2023-01-26,update
4776,2023-02-12,reactivation
4776,2023-02-10,reactivation
4779,2023-03-01,reactivation
4779,2023-02-02,newsletter
4780,2023-01-22,reactivation
4781,2023-02-08,reactivation
4781,2023-02-25,newsletter
4781,2023-01-28,newsletter
4781,2023-02-13,newsletter
4783,2023-01-12,reactivation
4783,2023-02-03,reactivation
4789,2023-01-27,reactivation
4790,2023-02-07,reactivation
4792,2023-01-25,reactivation
4794,2023-01-28,reactivation
4794,2023-02-04,newsletter
4794,2023-02-13,newsletter
4797,2023-02-02,reactivation
4798,2023-02-25,reactivation
4798,2023-02-24,newsletter
4798,2023-02-02,newsletter
4798,2023-02-20,reactivation
4800,2023-02-07,reactivation
4800,2023-02-02,reactivation
4804,2023-02-22,reactivation
4804,2023-02-19,reactivation
4804,2023-02-22,promo
4804,2023-02-13,newsletter
4806,2023-02-03,reactivation
4806,2023-01-17,reactivation
4806,2023-01-08,reactivation
4816,2023-02-25,reactivation
4818,2023-02-15,reactivation
4823,2023-01-16,reactivation
4830,2023-01-23,reactivation
4830,2023-02-11,reactivation
4830,2023-01-20,newsletter
4832,2023-01-31,reactivation
4832,2023-01-09,update
4832,2023-01-31,promo
4832,2023-01-07,reactivation
4836,2023-01-25,reactivation
4836,2023-01-24,update
4837,2023-02-14,reactivation
4838,2023-02-18,reactivation
4838,2023-02-03,promo
4838,2023-01-30,reactivation
4839,2023-01-29,reactivation
4839,2023-01-31,update
4840,2023-01-18,reactivation
4840,2023-01-19,reactivation
4840,2023-01-07,newsletter
4841,2023-02-16,reactivation
4841,2023-02-19,reactivation
4841,2023-02-10,update
4843,2023-01-23,reactivation
4843,2023-02-07,update
4843,2023-02-05,reactivation
4843,2023-01-23,reactivation
4844,2023-02-03,reactivation
4848,2023-02-20,reactivation
4848,2023-01-30,update
4848,2023-02-03,promo
4854,2023-01-27,reactivation
4859,2023-01-27,reactivation
4859,2023-01-15,update
4859,2023-01-23,reactivation
4860,2023-01-23,reactivation
4860,2023-01-14,promo
4863,2023-01-28,reactivation
4863,2023-01-29,reactivation
4865,2023-02-02,reactivation
4865,2023-02-19,newsletter
4865,2023-02-18,update
4866,2023-02-16,reactivation
4868,2023-02-17,reactivation
4869,2023-01-10,reactivation
4869,2023-01-22,newsletter
4869,2023-01-16,update
4869,2023-01-28,update
4870,2023-02-05,reactivation
4870,2023-01-11,newsletter
4870,2023-01-15,reactivation
4874,2023-02-09,reactivation
4881,2023-02-20,reactivation
4883,2023-01-31,reactivation
4889,2023-01-28,reactivation
4889,2023-02-15,reactivation
4889,2023-02-17,reactivation
4889,2023-01-28,promo
4890,2023-01-20,reactivation
4890,2023-01-18,update
4891,2023-01-20,reactivation
4891,2023-01-10,update
4892,2023-02-10,reactivation
4892,2023-02-14,reactivation
4893,2023-01-19,reactivation
4893,2023-01-18,newsletter
4893,2023-02-01,reactivation
4893,2023-01-15,update
4894,2023-02-11,reactivation
4894,2023-01-24,promo
4894,2023-02-01,promo
4901,2023-02-01,reactivation
4901,2023-02-08,update
4908,2023-01-28,reactivation
4908,2023-02-09,update
4910,2023-01-21,reactivation
4910,2023-01-27,promo
4912,2023-02-06,reactivation
4917,2023-02-09,reactivation
4919,2023-01-30,reactivation
4919,2023-02-10,update
4919,2023-01-26,promo
4919,2023-02-14,promo
4922,2023-02-24,reactivation
4922,2023-02-24,reactivation
4922,2023-02-02,update
4927,2023-02-16,reactivation
4927,2023-02-14,promo
4931,2023-01-26,reactivation
4931,2023-01-30,newsletter
4931,2023-01-18,newsletter
4934,2023-02-22,reactivation
4935,2023-02-15,reactivation
4936,2023-02-06,reactivation
4936,2023-02-10,promo
4936,2023-02-24,promo
4936,2023-02-13,reactivation
4937,2023-02-22,reactivation
4937,2023-02-02,promo
4938,2023-02-18,reactivation
4938,2023-02-23,newsletter
4940,2023-02-02,reactivation
4940,2023-02-15,newsletter
4940,2023-02-06,reactivation
4941,2023-01-22,reactivation
4941,2023-01-30,reactivation
4941,2023-02-17,promo
4943,2023-01-27,reactivation
4943,2023-02-19,newsletter
4950,2023-02-19,reactivation
4950,2023-02-21,promo
4955,2023-01-30,reactivation
4955,2023-01-20,promo
4957,2023-02-25,reactivation
4957,2023-02-19,reactivation
4957,2023-02-09,newsletter
4958,2023-01-31,reactivation
4958,2023-01-09,reactivation
4963,2023-02-06,reactivation
4964,2023-02-02,reactivation
4964,2023-01-31,reactivation
4964,2023-02-03,reactivation
4964,2023-02-05,newsletter
4966,2023-01-25,reactivation
4966,2023-01-09,newsletter
4968,2023-01-11,reactivation
4968,2023-01-09,update
4968,2023-01-25,promo
4968,2023-01-12,reactivation
4972,2023-02-05,reactivation
4972,2023-01-10,reactivation
4972,2023-01-11,update
4972,2023-02-02,promo
4973,2023-01-31,reactivation
4973,2023-02-11,update
4973,2023-02-21,reactivation
4973,2023-01-28,newsletter
4976,2023-02-21,reactivation
4976,2023-01-26,reactivation
4980,2023-01-21,reactivation
4981,2023-01-20,reactivation
4981,2023-02-03,newsletter
4981,2023-02-12,reactivation
4981,2023-01-24,update
4986,2023-02-09,reactivation
4986,2023-02-14,update
4986,2023-02-02,promo
4990,2023-01-31,reactivation
4992,2023-02-09,reactivation
4992,2023-01-11,newsletter
4992,2023-01-23,promo
4992,2023-01-30,promo
4993,2023-02-28,reactivation
4993,2023-02-01,reactivation
4994,2023-02-19,reactivation
4994,2023-02-02,reactivation
4994,2023-02-27,promo
4995,2023-02-18,reactivation
4996,2023-01-29,reactivation
4996,2023-01-29,update
4996,2023-02-07,update
